,Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Banda ancha fija,Dial up,Total_y,Accesos por cada 100 hab,Mbps (Media de bajada)
437,2018,2,Córdoba,345141.0,327636.0,13832.0,16355.0,10109.0,712979,94.0,713073,19.373198551696014,13.876809406349514
438,2018,2,Corrientes,56541.0,39715.0,201.0,1468.0,32.0,97946,11.0,97957,8.903247385340823,10.87765289559918
439,2018,2,Entre Ríos,104811.0,80376.0,2405.0,12313.0,80.0,199937,48.0,199985,14.711648453505866,10.186702751759965
440,2018,2,Formosa,23543.0,7311.0,18.0,13625.0,57.0,44554,0.0,44554,7.491907616509303,8.974986530777175
441,2018,2,Jujuy,33571.0,10856.0,23.0,640.0,43.0,45132,1.0,45133,5.9923974768014165,6.289345589213642
442,2018,2,La Pampa,12416.0,53587.0,8420.0,7011.0,987.0,82177,244.0,82421,23.40701065826804,4.098364171057469
443,2018,2,La Rioja,16663.0,34984.0,13.0,253.0,35.0,51931,17.0,51948,13.570922884408905,5.591861584368082
444,2018,2,Mendoza,152938.0,36872.0,3084.0,6206.0,1852.0,199468,1484.0,200952,10.318226443150964,5.880529663045039
445,2018,2,Misiones,57265.0,47923.0,512.0,391.0,56.0,106147,0.0,106147,8.61598877251767,11.759657402552
446,2018,2,Neuquén,46633.0,52855.0,998.0,12649.0,2713.0,113842,2006.0,115848,17.931877810369247,13.365011560107956
447,2018,2,Río Negro,68667.0,32795.0,1252.0,4396.0,5125.0,111176,1059.0,112235,15.42558308937726,9.509595114373948
448,2018,2,Salta,78386.0,53478.0,678.0,234.0,1391.0,134166,1.0,134167,9.673102808845783,8.928271706442677
449,2018,2,San Juan,54080.0,5068.0,826.0,3079.0,1048.0,63443,658.0,64101,8.392841711641646,5.845597830692315
450,2018,2,San Luis,11104.0,7666.0,368.0,16.0,2314.0,21168,300.0,21468,4.336137508962927,5.900575184880855
451,2018,2,Santa Cruz,18615.0,4474.0,585.0,6734.0,3997.0,33970,435.0,34405,9.919588050940062,5.189289950855788
452,2018,2,Santa Fe,337934.0,304349.0,11354.0,15801.0,15114.0,684243,309.0,684552,19.675591530682105,11.74888462281756
453,2018,2,Santiago Del Estero,26074.0,55935.0,23.0,1662.0,81.0,83773,2.0,83775,8.750160589339375,5.911001646998384
454,2018,2,Tierra Del Fuego,19372.0,22756.0,531.0,1.0,2047.0,44199,508.0,44707,27.16231651599105,5.942745057375916
455,2018,2,Tucumán,160315.0,8965.0,110.0,252.0,315.0,169926,31.0,169957,10.283671207148595,13.506545729627105
456,2018,1,Buenos Aires,1452061.0,1793884.0,133928.0,64379.0,31194.0,3464882,10564.0,3475446,20.27965291057949,14.198889644680946
457,2018,1,Capital Federal,349995.0,968483.0,35535.0,3164.0,9393.0,1359882,6688.0,1366570,44.562961320417855,17.74557730418008
458,2018,1,Catamarca,27300.0,4415.0,15.0,1.0,2214.0,33934,11.0,33945,8.342098537275874,8.198860528714677
459,2018,1,Chaco,54879.0,40157.0,383.0,388.0,1130.0,96925,12.0,96937,8.240328535251999,12.444064678644969
460,2018,1,Chubut,56375.0,19591.0,1194.0,14070.0,6729.0,95532,2427.0,97959,16.466326556340928,5.418637938827784
461,2018,1,Córdoba,349342.0,326894.0,13178.0,13237.0,11275.0,713825,101.0,713926,19.447381073339752,12.790571217400483
462,2018,1,Corrientes,56937.0,35225.0,888.0,1334.0,33.0,94406,11.0,94417,8.60133260210877,11.118502865253635
463,2018,1,Entre Ríos,106998.0,75751.0,3789.0,10776.0,80.0,197346,48.0,197394,14.555673456325383,9.87523936699876
464,2018,1,Formosa,23556.0,7095.0,17.0,1603.0,57.0,32328,0.0,32328,5.4480098282582645,11.056815367469506
465,2018,1,Jujuy,33856.0,10456.0,23.0,28.0,43.0,44405,1.0,44406,5.912829505826147,6.741185879384532
466,2018,1,La Pampa,10807.0,51389.0,8386.0,10556.0,1926.0,82668,396.0,83064,23.64124866231016,3.995131352064104
467,2018,1,La Rioja,16960.0,34984.0,13.0,253.0,35.0,52228,17.0,52245,13.694770063119927,5.890820604111634
468,2018,1,Mendoza,152931.0,36872.0,3086.0,6206.0,1852.0,199463,1484.0,200947,10.345843091967913,5.881626969169374
469,2018,1,Misiones,56311.0,46880.0,328.0,5.0,56.0,103580,0.0,103580,8.432278416607307,12.082189465143012
470,2018,1,Neuquén,46714.0,55072.0,1000.0,12404.0,2713.0,115897,2006.0,117903,18.31283869735193,11.96045995607415
471,2018,1,Río Negro,68769.0,31712.0,1251.0,4259.0,5128.0,110057,1062.0,111119,15.323567091543692,8.976243194361576
472,2018,1,Salta,79936.0,51534.0,118.0,204.0,1391.0,133182,1.0,133183,9.633845443846392,9.1894409821995
473,2018,1,San Juan,54080.0,5068.0,826.0,2246.0,1048.0,62610,658.0,63268,8.306800710570991,5.850581035549749
474,2018,1,San Luis,11104.0,7594.0,368.0,16.0,2314.0,21096,300.0,21396,4.335615022675048,5.89436270457927
475,2018,1,Santa Cruz,18615.0,4474.0,1799.0,6734.0,2783.0,33970,435.0,34405,9.98473486255572,5.189289950855788
476,2018,1,Santa Fe,341997.0,300421.0,10674.0,11636.0,15298.0,679717,309.0,680026,19.58468236875741,11.173305005746002
477,2018,1,Santiago Del Estero,26788.0,54594.0,23.0,1432.0,81.0,82916,2.0,82918,8.683504190530646,6.248210722163038
478,2018,1,Tierra Del Fuego,19372.0,9663.0,531.0,1.0,2047.0,31106,508.0,31614,19.33152333431171,5.768082036032884
479,2018,1,Tucumán,158611.0,8921.0,107.0,368.0,50.0,168026,31.0,168057,10.200177350055142,9.355631684806106
480,2017,4,Buenos Aires,1241172.0,1718013.0,131181.0,60082.0,31448.0,3171206,10690.0,3181896,18.61464924835486,12.9720825438982
481,2017,4,Capital Federal,571363.0,961688.0,36277.0,3119.0,9877.0,1575418,6906.0,1582324,51.6167209151056,15.20221886916041
482,2017,4,Catamarca,27083.0,263.0,11.0,1.0,2200.0,29548,10.0,29558,7.280600419229377,7.78415435139573
483,2017,4,Chaco,55035.0,39690.0,389.0,380.0,1121.0,96603,12.0,96615,8.234501979468078,11.702868121959405
484,2017,4,Chubut,56378.0,15097.0,1187.0,14070.0,6708.0,91012,2428.0,93440,15.77581593080522,5.408238076890145
485,2017,4,Córdoba,349710.0,324709.0,12778.0,12043.0,10739.0,709874,105.0,709979,19.390857786793124,11.63658470115664
486,2017,4,Corrientes,56786.0,34722.0,894.0,1334.0,35.0,93760,11.0,93771,8.562263620309615,10.384400430891969
487,2017,4,Entre Ríos,107764.0,73692.0,1894.0,10267.0,86.0,193654,49.0,193703,14.317635180183578,9.295960619999066
488,2017,4,Formosa,23410.0,6973.0,19.0,1603.0,51.0,32056,0.0,32056,5.414060072151437,10.114170463766309
489,2017,4,Jujuy,33844.0,9626.0,20.0,28.0,34.0,43551,1.0,43552,5.81583543877829,6.638821273566491
490,2017,4,La Pampa,10808.0,50495.0,8272.0,10569.0,1927.0,81675,396.0,82071,23.4099297739188,3.975819444981504
491,2017,4,La Rioja,16912.0,34984.0,14.0,253.0,31.0,52177,17.0,52194,13.727965660359493,5.877588849506658
492,2017,4,Mendoza,152896.0,16114.0,3015.0,6206.0,1920.0,178661,1490.0,180151,9.300280994440511,5.71002586675844
493,2017,4,Misiones,56271.0,47470.0,95.0,5.0,54.0,103895,0.0,103895,8.482789477895514,11.324123723249611
494,2017,4,Neuquén,46739.0,54119.0,1017.0,12404.0,2692.0,114965,2006.0,116971,18.2308851652642,10.719151524540267
495,2017,4,Río Negro,68690.0,30451.0,1250.0,4259.0,5114.0,108702,1062.0,109764,15.18781366272272,8.045522324672751
496,2017,4,Salta,80705.0,50446.0,127.0,158.0,1376.0,132811,1.0,132812,9.638816535753657,8.451742767775633
497,2017,4,San Juan,54079.0,451.0,812.0,2246.0,1036.0,57965,659.0,58624,7.718528602820455,5.832260073010133
498,2017,4,San Luis,11104.0,1119.0,335.0,17.0,2329.0,14604,300.0,14904,3.0299272402738,5.732208801354054
499,2017,4,Santa Cruz,18614.0,1668.0,582.0,4638.0,3950.0,29018,434.0,29452,8.603821648608145,5.206584828874508
500,2017,4,Santa Fe,341680.0,293831.0,10602.0,10965.0,15382.0,672137,323.0,672460,19.405680474329014,10.297494601847182
501,2017,4,Santiago Del Estero,27313.0,40407.0,19.0,1025.0,80.0,68842,2.0,68844,7.228687949666727,6.165600214985038
502,2017,4,Tierra Del Fuego,19372.0,6906.0,530.0,1.0,2045.0,28346,508.0,28854,17.758493353028065,5.203225704536838
503,2017,4,Tucumán,156583.0,5223.0,105.0,102.0,319.0,162298,34.0,162332,9.883286960651205,9.106021307187058
504,2017,3,Buenos Aires,1288025.0,1571180.0,124920.0,35058.0,38777.0,3046758,11202.0,3057960,17.935870973592106,8.425706211853651
505,2017,3,Capital Federal,583249.0,941092.0,33481.0,2814.0,9723.0,1563289,7070.0,1570359,51.2444496511116,10.635720274073307
506,2017,3,Catamarca,26873.0,4411.0,12.0,1.0,2181.0,33467,11.0,33478,8.265091234974188,5.260018066713561
507,2017,3,Chaco,54888.0,37307.0,456.0,36.0,1072.0,93747,12.0,93759,8.012103738024656,8.484871287555498
508,2017,3,Chubut,56359.0,5645.0,1217.0,13503.0,6820.0,81067,2477.0,83544,14.16737183585357,3.4783469156690874
509,2017,3,Córdoba,344580.0,319360.0,10579.0,7137.0,14988.0,696536,108.0,696644,19.076953915608296,9.11557287304998
510,2017,3,Corrientes,56247.0,33993.0,947.0,1334.0,27.0,92536,12.0,92548,8.470212670540503,7.447416428085263
511,2017,3,Entre Ríos,107774.0,69596.0,1786.0,6245.0,63.0,185414,50.0,185464,13.741494179292031,6.993400639349653
512,2017,3,Formosa,22647.0,6816.0,428.0,2202.0,12.0,32105,0.0,32105,5.43429504811395,7.06882153411281
513,2017,3,Jujuy,33796.0,9395.0,20.0,23.0,8.0,43241,1.0,43242,5.791142800512126,4.689006725369201
514,2017,3,La Pampa,11378.0,49679.0,5153.0,11536.0,1944.0,79280,410.0,79690,22.780807976856146,3.4381011143320657
515,2017,3,La Rioja,16638.0,34984.0,14.0,252.0,25.0,51896,17.0,51913,13.70065107981072,5.010090208766659
516,2017,3,Mendoza,154036.0,33788.0,2772.0,29.0,1866.0,190958,1533.0,192491,9.964323465862444,3.512962661663036
517,2017,3,Misiones,56472.0,43880.0,110.0,5.0,9.0,100476,0.0,100476,8.227833589371523,8.430383025286991
518,2017,3,Neuquén,48001.0,52468.0,1044.0,11576.0,2695.0,113755,2029.0,115784,18.10848135178631,8.16517738570226
519,2017,3,Río Negro,69301.0,30018.0,1106.0,3054.0,4017.0,106393,1103.0,107496,14.924361907723748,5.487278804673885
520,2017,3,Salta,80782.0,50284.0,127.0,158.0,1167.0,132517,1.0,132518,9.649427484390076,6.133146206896552
521,2017,3,San Juan,54499.0,5068.0,816.0,1053.0,1013.0,61789,660.0,62449,8.245115565495915,3.4497842064911834
522,2017,3,San Luis,11407.0,7576.0,347.0,26.0,2363.0,21408,311.0,21719,4.429809174940647,3.50338739319684
523,2017,3,Santa Cruz,19220.0,5487.0,1544.0,4552.0,2887.0,33222,468.0,33690,9.907366563740627,3.610470505758638
524,2017,3,Santa Fe,322953.0,290655.0,6338.0,4897.0,37499.0,662086,256.0,662342,19.15216489884956,7.792215148399743
525,2017,3,Santiago Del Estero,27733.0,54096.0,19.0,911.0,35.0,82792,2.0,82794,8.716515836151316,5.178558078335373
526,2017,3,Tierra Del Fuego,21587.0,7012.0,622.0,1.0,2244.0,30883,583.0,31466,19.49276439686788,3.475358271865121
527,2017,3,Tucumán,154130.0,6431.0,106.0,40.0,305.0,160979,33.0,161012,9.833448455500244,6.385176801555399
528,2017,2,Buenos Aires,1378549.0,1535037.0,119132.0,21555.0,24358.0,3067430,11201.0,3078631,18.104156481000476,7.198747751887984
529,2017,2,Capital Federal,615262.0,932466.0,38628.0,2819.0,11016.0,1592175,8016.0,1600191,52.236738675121046,8.843219830788254
530,2017,2,Catamarca,26401.0,255.0,14.0,1.0,34.0,26692,13.0,26705,6.608185687419579,5.102182825899711
531,2017,2,Chaco,54449.0,35613.0,458.0,52.0,39.0,90597,14.0,90611,7.763587198662014,7.689213433544128
532,2017,2,Chubut,43994.0,1067.0,916.0,13194.0,4804.0,62245,1730.0,63975,10.897114883440477,3.44726909222351
533,2017,2,Córdoba,341748.0,303488.0,4451.0,6446.0,1505.0,657505,133.0,657638,18.05661531060883,7.421321799076774
534,2017,2,Corrientes,55262.0,33192.0,258.0,1354.0,31.0,90085,12.0,90097,8.265165616133114,6.791580482607055
535,2017,2,Entre Ríos,108309.0,67650.0,254.0,6448.0,71.0,182675,57.0,182732,13.571663585663645,6.287810106292773
536,2017,2,Formosa,22493.0,6410.0,17.0,1023.0,13.0,29956,0.0,29956,5.081818706168551,6.1786533146404965
537,2017,2,Jujuy,33742.0,8858.0,22.0,0.0,35.0,42656,1.0,42657,5.729417105648426,4.541861878194008
538,2017,2,La Pampa,12754.0,48310.0,5194.0,6253.0,511.0,72573,449.0,73022,20.920811368324543,3.3182593614961053
539,2017,2,La Rioja,16244.0,0.0,15.0,2.0,28.0,16271,18.0,16289,4.313641371128342,5.53385510805501
540,2017,2,Mendoza,153331.0,13030.0,2581.0,27.0,1784.0,169302,1451.0,170753,8.863231962926129,3.507255863215121
541,2017,2,Misiones,56752.0,42925.0,103.0,5.0,9.0,99794,0.0,99794,8.196262181174568,7.604338490520663
542,2017,2,Neuquén,51794.0,50283.0,1133.0,11545.0,2678.0,115321,2112.0,117433,18.43063459528346,6.700610698446883
543,2017,2,Río Negro,67038.0,29147.0,961.0,3213.0,1260.0,100621,998.0,101619,14.1565144707972,4.741350857381452
544,2017,2,Salta,80184.0,27280.0,115.0,158.0,804.0,108540,1.0,108541,7.929941866624195,5.756213134839845
545,2017,2,San Juan,48670.0,451.0,772.0,1073.0,915.0,51261,620.0,51881,6.869062671706707,3.492033809523809
546,2017,2,San Luis,11432.0,1120.0,354.0,26.0,375.0,12992,315.0,13307,2.722999699195193,3.502824149975052
547,2017,2,Santa Cruz,15311.0,2722.0,1365.0,4735.0,2255.0,26019,369.0,26388,7.812000426302888,3.60311348968991
548,2017,2,Santa Fe,329813.0,228102.0,3234.0,4958.0,1173.0,566918,362.0,567280,16.436519275562326,6.838749250446204
549,2017,2,Santiago Del Estero,28337.0,3900.0,19.0,911.0,29.0,33194,2.0,33196,3.5041532386183105,5.05794740805446
550,2017,2,Tierra Del Fuego,22636.0,6905.0,665.0,1.0,2350.0,31938,619.0,32557,20.30130511507835,3.476761467376085
551,2017,2,Tucumán,149013.0,5223.0,116.0,14.0,45.0,154374,37.0,154411,9.459823731438563,6.093280445624717
552,2017,1,Buenos Aires,1559178.0,1465817.0,118839.0,21200.0,24342.0,3178174,11202.0,3189376,18.80485503101168,6.678482577091709
553,2017,1,Capital Federal,428801.0,918328.0,38259.0,2730.0,10928.0,1391030,8016.0,1399046,45.687714654171046,8.348147316695423
554,2017,1,Catamarca,26020.0,248.0,14.0,1.0,34.0,26304,13.0,26317,6.527341318167275,4.973784837545127
555,2017,1,Chaco,54430.0,34277.0,252.0,52.0,39.0,89036,14.0,89050,7.65022534015797,7.307905398272823
556,2017,1,Chubut,43994.0,999.0,916.0,13194.0,4793.0,62166,1730.0,63896,10.932503392025788,3.4433862008733622
557,2017,1,Córdoba,335673.0,293479.0,4871.0,5782.0,1394.0,641066,133.0,641199,17.652242570602198,6.799477637369997
558,2017,1,Corrientes,54993.0,31994.0,236.0,1354.0,31.0,88596,12.0,88608,8.147787146784857,6.43297127701597
559,2017,1,Entre Ríos,108509.0,65095.0,230.0,6448.0,71.0,180296,57.0,180353,13.427434245008817,5.9514745757075245
560,2017,1,Formosa,22438.0,6215.0,16.0,1023.0,13.0,29705,0.0,29705,5.050590921688212,5.742388931901572
561,2017,1,Jujuy,33869.0,9278.0,22.0,0.0,34.0,43202,1.0,43203,5.81976940765058,4.393861259634748
562,2017,1,La Pampa,12754.0,47195.0,5194.0,6253.0,517.0,71458,455.0,71913,20.64904971242997,3.2208135842183347
563,2017,1,La Rioja,16180.0,0.0,15.0,2.0,28.0,16207,18.0,16225,4.311444393660782,5.427180473372781
564,2017,1,Mendoza,153326.0,13030.0,2581.0,27.0,1769.0,169282,1451.0,170733,8.886706245725367,3.5072942051440963
565,2017,1,Misiones,57363.0,40142.0,101.0,5.0,8.0,97619,0.0,97619,8.041713210556319,7.341041988916319
566,2017,1,Neuquén,51771.0,48109.0,1124.0,11665.0,2670.0,113227,2112.0,115339,18.166254008454768,6.0348361444213925
567,2017,1,Río Negro,67075.0,28785.0,954.0,3213.0,1261.0,100288,1000.0,101288,14.158945655638249,4.449448877971685
568,2017,1,Salta,79837.0,26845.0,114.0,158.0,679.0,107632,1.0,107633,7.8901262912821775,5.335371217821875
569,2017,1,San Juan,48670.0,451.0,772.0,1073.0,907.0,51253,620.0,51873,6.887390312005832,3.492435161246428
570,2017,1,San Luis,11432.0,1120.0,354.0,26.0,375.0,12992,315.0,13307,2.7319835263877543,3.502824149975052
571,2017,1,Santa Cruz,15502.0,2722.0,1272.0,4733.0,2257.0,26116,370.0,26486,7.89382704275053,3.591930075636318
572,2017,1,Santa Fe,327458.0,226094.0,3210.0,4948.0,1172.0,562520,362.0,562882,16.34225474583628,6.284036486892411
573,2017,1,Santiago Del Estero,29616.0,3900.0,19.0,911.0,29.0,34473,2.0,34475,3.648850889800999,4.948965833284994
574,2017,1,Tierra Del Fuego,22636.0,6905.0,665.0,1.0,2350.0,31938,619.0,32557,20.43548670566672,3.476761467376085
575,2017,1,Tucumán,147373.0,5223.0,116.0,14.0,45.0,152734,37.0,152771,9.388852799951817,5.8755073256955805
576,2016,4,Buenos Aires,1563542.0,1414676.0,118747.0,21394.0,24342.0,3131499,11202.0,3142701,18.578640735833822,6.3515464502603125
577,2016,4,Capital Federal,434835.0,914952.0,38161.0,2583.0,10928.0,1393443,8016.0,1401459,45.78373827727234,7.957596242752894
578,2016,4,Catamarca,26735.0,250.0,14.0,1.0,34.0,27021,13.0,27034,6.720813040873304,4.885711305119858
579,2016,4,Chaco,54974.0,33534.0,248.0,52.0,39.0,88833,14.0,88847,7.653240095890541,7.077531005919823
580,2016,4,Chubut,43994.0,955.0,916.0,13107.0,4793.0,62035,1730.0,63765,10.959254911598952,3.407191291444817
581,2016,4,Córdoba,337368.0,289344.0,3368.0,5686.0,789.0,636422,133.0,636555,17.57129145976522,6.4667403639056085
582,2016,4,Corrientes,54981.0,31497.0,233.0,1354.0,31.0,88084,12.0,88096,8.119896031116928,6.236245604077509
583,2016,4,Entre Ríos,109359.0,64141.0,226.0,6448.0,71.0,180188,57.0,180245,13.451982739190726,5.807350829127614
584,2016,4,Formosa,22400.0,6061.0,16.0,1023.0,13.0,29513,0.0,29513,5.02928480990009,5.630674164916322
585,2016,4,Jujuy,33838.0,8731.0,22.0,0.0,34.0,42624,1.0,42625,5.758804384392255,4.323962745742035
586,2016,4,La Pampa,12754.0,47245.0,5054.0,6253.0,522.0,71368,460.0,71828,20.6707608364078,3.189559729749796
587,2016,4,La Rioja,16270.0,0.0,16.0,2.0,28.0,16298,18.0,16316,4.350562085368715,5.34376242721422
588,2016,4,Mendoza,153320.0,13030.0,2579.0,27.0,1769.0,169274,1451.0,170725,8.910941733480245,3.506603469745376
589,2016,4,Misiones,57983.0,39294.0,100.0,5.0,8.0,97390,0.0,97390,8.047024567428018,7.109475809101364
590,2016,4,Neuquén,51742.0,46389.0,1124.0,11910.0,2670.0,111723,2112.0,113835,17.993247493890816,5.678446306542373
591,2016,4,Río Negro,67057.0,28474.0,954.0,3274.0,1261.0,100020,1000.0,101020,14.170250609480686,4.369930463165329
592,2016,4,Salta,79389.0,26657.0,110.0,158.0,621.0,106934,1.0,106935,7.865487548426057,5.220883577846971
593,2016,4,San Juan,48670.0,451.0,772.0,1121.0,907.0,51301,620.0,51921,6.913287316652287,3.491135554044867
594,2016,4,San Luis,11432.0,1120.0,354.0,26.0,375.0,12992,315.0,13307,2.7410268293938924,3.502824149975052
595,2016,4,Santa Cruz,15607.0,2722.0,1055.0,4823.0,2257.0,26094,370.0,26464,7.940780215262837,3.5639164089588604
596,2016,4,Santa Fe,326721.0,225792.0,3201.0,4946.0,1172.0,561470,362.0,561832,16.345011971501133,6.040233328940666
597,2016,4,Santiago Del Estero,30192.0,3900.0,19.0,911.0,29.0,35049,2.0,35051,3.719720429331573,4.866794431448622
598,2016,4,Tierra Del Fuego,22636.0,6905.0,665.0,1.0,2350.0,31938,619.0,32557,20.57132386392357,3.476761467376085
599,2016,4,Tucumán,146995.0,4482.0,116.0,14.0,45.0,151615,37.0,151652,9.349553397483636,5.7277669342021085
600,2016,3,Buenos Aires,1574216.0,1355770.0,113463.0,18867.0,24276.0,3075387,11205.0,3086592,18.295308597951934,5.914918008163684
601,2016,3,Capital Federal,447726.0,905105.0,36796.0,2514.0,10963.0,1395053,8051.0,1403104,45.85472026772204,7.380172699207805
602,2016,3,Catamarca,26689.0,248.0,14.0,1.0,18.0,26957,13.0,26970,6.72059087375157,4.725241179958494
603,2016,3,Chaco,56251.0,32730.0,232.0,2.0,15.0,89216,14.0,89230,7.706877803276395,6.718220363245951
604,2016,3,Chubut,43987.0,935.0,916.0,13364.0,4750.0,62222,1730.0,63952,11.041169584989312,3.343866327984636
605,2016,3,Córdoba,348481.0,285480.0,2540.0,5695.0,395.0,642458,133.0,642591,17.78550480431242,6.068526923518407
606,2016,3,Corrientes,55934.0,30813.0,217.0,1354.0,22.0,88328,12.0,88340,8.161726730902307,5.958192561066714
607,2016,3,Entre Ríos,112588.0,61850.0,206.0,6441.0,64.0,181092,57.0,181149,13.552371996148606,5.586427488329489
608,2016,3,Formosa,21800.0,5905.0,9.0,0.0,2.0,27716,0.0,27716,4.733748023050463,5.416131006999096
609,2016,3,Jujuy,34250.0,8236.0,22.0,0.0,30.0,42537,1.0,42538,5.76400350138348,4.215291130909006
610,2016,3,La Pampa,12751.0,45952.0,4910.0,6236.0,515.0,69903,461.0,70364,20.294829381412075,3.144998426188228
611,2016,3,La Rioja,16891.0,0.0,15.0,2.0,22.0,16912,18.0,16930,4.529887087279927,5.076731739002066
612,2016,3,Mendoza,153233.0,13030.0,2576.0,28.0,1757.0,169174,1450.0,170624,8.930444449562124,3.50729080145311
613,2016,3,Misiones,59776.0,38130.0,79.0,5.0,7.0,97997,0.0,97997,8.121652823521027,6.741222269842242
614,2016,3,Neuquén,51752.0,44739.0,1093.0,12402.0,2617.0,110491,2112.0,112603,17.862151015228427,5.292166864731292
615,2016,3,Río Negro,67043.0,28496.0,942.0,3293.0,1252.0,100024,1002.0,101026,14.220201565227184,4.162924282482748
616,2016,3,Salta,80866.0,26113.0,90.0,157.0,565.0,107790,1.0,107791,7.955372391224448,5.052874436550483
617,2016,3,San Juan,48670.0,451.0,770.0,1174.0,903.0,51348,620.0,51968,6.939188629814689,3.4890674462877342
618,2016,3,San Luis,11432.0,1113.0,354.0,23.0,371.0,12978,315.0,13293,2.7472425273887247,3.5030237740401677
619,2016,3,Santa Cruz,15570.0,2722.0,817.0,4978.0,2170.0,25886,371.0,26257,7.932484607529773,3.53583356483625
620,2016,3,Santa Fe,334911.0,223011.0,3037.0,4862.0,1190.0,566625,386.0,567011,16.529361932364445,5.6772637615647845
621,2016,3,Santiago Del Estero,31730.0,3900.0,19.0,3.0,8.0,35658,2.0,35660,3.794480871177055,4.670123087013555
622,2016,3,Tierra Del Fuego,22636.0,6276.0,665.0,1.0,2347.0,31306,619.0,31925,20.307103192524696,3.47654537746248
623,2016,3,Tucumán,147259.0,3850.0,116.0,53.0,41.0,151282,37.0,151319,9.35861636036972,5.544683260191403
624,2016,2,Buenos Aires,1579448.0,1305949.0,113070.0,21163.0,25661.0,3032776,12515.0,3045291,18.09868456828956,5.415144367004824
625,2016,2,Capital Federal,450644.0,892209.0,36669.0,2390.0,12672.0,1384824,9760.0,1394584,45.59375712104128,6.576218932459292
626,2016,2,Catamarca,26262.0,245.0,14.0,1.0,34.0,26543,13.0,26556,6.632980570132604,4.3648359645166135
627,2016,2,Chaco,56112.0,31825.0,221.0,52.0,41.0,88235,16.0,88251,7.642896733294073,6.297357510958081
628,2016,2,Chubut,43977.0,867.0,916.0,13293.0,4803.0,62116,1740.0,63856,11.074824787933132,3.335973498985547
629,2016,2,Córdoba,348891.0,277615.0,1709.0,5610.0,1089.0,634680,234.0,634914,17.620348014320207,5.516912823002807
630,2016,2,Corrientes,55511.0,29845.0,203.0,1354.0,43.0,86932,24.0,86956,8.053039893831306,5.601822569524247
631,2016,2,Entre Ríos,112809.0,58768.0,169.0,6434.0,193.0,178194,179.0,178373,13.377306134693264,5.131142783301248
632,2016,2,Formosa,22101.0,5658.0,6.0,1023.0,14.0,28801,1.0,28802,4.930439412017454,5.104132195866278
633,2016,2,Jujuy,33758.0,7374.0,22.0,0.0,35.0,41187,2.0,41189,5.597761384701527,3.843353043958065
634,2016,2,La Pampa,12754.0,44654.0,4708.0,6225.0,547.0,68403,485.0,68888,19.91385540427254,3.146067806525381
635,2016,2,La Rioja,16691.0,0.0,15.0,2.0,28.0,16718,18.0,16736,4.4934890589340855,4.773843067001075
636,2016,2,Mendoza,153321.0,13030.0,2576.0,29.0,1868.0,169274,1550.0,170824,8.96594364845842,3.500168567871608
637,2016,2,Misiones,59573.0,36145.0,77.0,5.0,15.0,95808,7.0,95815,7.964976216879448,6.233660566754793
638,2016,2,Neuquén,51742.0,42370.0,1088.0,12466.0,2849.0,108224,2291.0,110515,17.594175765043765,4.86640695565863
639,2016,2,Río Negro,67031.0,28100.0,939.0,3300.0,1334.0,99631,1073.0,100704,14.224291356155328,3.976616411905147
640,2016,2,Salta,79438.0,24719.0,85.0,151.0,539.0,104929,3.0,104932,7.770812428027119,4.749378935322928
641,2016,2,San Juan,48670.0,451.0,770.0,1214.0,908.0,51392,621.0,52013,6.964997582946448,3.4883718294284334
642,2016,2,San Luis,11432.0,1063.0,354.0,30.0,377.0,12939,317.0,13256,2.7487304539676813,3.501983369175627
643,2016,2,Santa Cruz,15453.0,2722.0,396.0,4996.0,2586.0,25797,356.0,26153,7.955357767523354,3.5021150276004565
644,2016,2,Santa Fe,336244.0,219088.0,2981.0,4744.0,1417.0,563867,607.0,564474,16.489119309020037,5.1385985309185065
645,2016,2,Santiago Del Estero,32101.0,3900.0,19.0,911.0,30.0,36958,3.0,36961,3.943453095409565,4.309815179590645
646,2016,2,Tierra Del Fuego,22636.0,5707.0,665.0,1.0,2350.0,30740,619.0,31359,20.081326844262296,3.478692463211772
647,2016,2,Tucumán,145486.0,2968.0,116.0,58.0,49.0,148636,41.0,148677,9.22451233434258,5.200979761760874
648,2016,1,Buenos Aires,1583560.0,1200859.0,111231.0,21108.0,25757.0,2929903,12612.0,2942515,17.53507921643952,4.9921684374839135
649,2016,1,Capital Federal,454425.0,832126.0,36332.0,2284.0,12729.0,1328079,9817.0,1337896,43.75778412718348,6.047403702811701
650,2016,1,Catamarca,26096.0,243.0,15.0,1.0,34.0,26376,13.0,26389,6.606879526910472,4.203588449295134
651,2016,1,Chaco,56353.0,29994.0,211.0,52.0,41.0,86635,16.0,86651,7.524734075579937,5.991472683208309
652,2016,1,Chubut,43967.0,834.0,916.0,13280.0,4803.0,62060,1740.0,63800,11.115931499378869,3.3796639330714164
653,2016,1,Córdoba,350884.0,252346.0,674.0,5636.0,386.0,609692,234.0,609926,16.972666239608547,5.156801617049669
654,2016,1,Corrientes,55454.0,28491.0,192.0,1354.0,45.0,85510,26.0,85536,7.940601449315725,5.37127911707625
655,2016,1,Entre Ríos,113101.0,54948.0,146.0,6425.0,193.0,174634,179.0,174813,13.142540095674788,5.084574905605243
